549,467,0.02317
548,466,0.023396
548,467,0.023345
548,467,0.022921
548,467,0.022896
549,467,0.023706
546,469,0.024546
549,465,0.024903
547,466,0.024872
548,466,0.023641
551,468,0.023889
549,465,0.02559
549,466,0.024931
550,469,0.023724
552,468,0.02384
550,469,0.023867
551,470,0.02398
552,464,0.024995
550,467,0.024843
549,467,0.025625
549,468,0.024583
551,466,0.02359
550,463,0.023795
550,463,0.025424
551,465,0.024099
550,463,0.023983
552,464,0.025267
551,465,0.023966
553,464,0.023558
553,464,0.023282
550,462,0.02504
551,462,0.022564
550,464,0.02274
554,462,0.022591
550,465,0.024932
551,463,0.023728
553,462,0.023905
552,461,0.024305
550,462,0.026439
553,460,0.025139
553,456,0.025128
550,461,0.023785
550,461,0.024604
550,464,0.024724
549,464,0.024834
554,461,0.024761
551,461,0.023726
550,461,0.024577
553,455,0.024823
554,460,0.024025
551,457,0.024779
552,461,0.023826
554,459,0.024795
552,459,0.02468
553,460,0.025072
552,459,0.023939
554,456,0.024541
554,455,0.027611
552,457,0.024886
554,459,0.025253
549,457,0.024241
550,459,0.023871
553,456,0.024137
550,458,0.02494
550,458,0.024848
550,456,0.024753
550,457,0.024219
551,457,0.02485
551,455,0.025246
552,455,0.024595
549,456,0.023916
551,458,0.024928
552,453,0.025177
549,457,0.023968
548,455,0.025506
550,458,0.025056
551,458,0.027138
553,456,0.024861
552,454,0.024139
553,456,0.025092
553,456,0.025109
549,456,0.024287
549,456,0.023504
548,458,0.022086
548,458,0.024906
548,453,0.022559
547,453,0.02208
547,455,0.024746
546,457,0.024813
547,454,0.023997
545,453,0.024627
546,455,0.025001
545,457,0.024966
546,457,0.023827
544,455,0.023572
547,453,0.027136
544,456,0.024947
543,456,0.023768
545,454,0.024207
547,453,0.025792
541,451,0.025018
543,451,0.025348
546,452,0.024059
545,453,0.02447
542,455,0.024263
542,453,0.024557
543,455,0.024789
542,452,0.024025
541,454,0.024299
542,453,0.02444
542,450,0.024585
541,452,0.025108
542,452,0.024487
540,450,0.024463
541,448,0.027544
542,452,0.024521
540,452,0.024657
540,452,0.024394
539,452,0.024534
541,451,0.023314
540,452,0.023275
541,452,0.02469
539,451,0.02245
538,453,0.022613
539,452,0.022577
539,455,0.022594
543,455,0.0247
